Medicine_ID,Generic_Name,Revenue,Profit,Inventory_Value,Waste_Value
MED108179,Sodium Chloride,0.0,116704.94999999995,496175.25,560.65
MED027601,Brexpiprazole,0.0,116646.18000000004,461599.47,0.0
MED101785,Cefuroxime,0.0,116644.31999999996,365802.58,7139.66
MED011431,Valacyclovir Hydrochloride,0.0,116468.61999999994,361339.33,64388.72
MED037834,"Leucine, Phenylalanine, Lysine, Methionine, Isoleucine, Valine, Histidine, Threonine, Tryptophan, Alanine, Glycine, Arginine, Proline, Serine, Tyrosine, Dextrose",0.0,116448.74999999994,395154.13,79366.77
MED131682,Octinoxate And Titanium Dioxide,0.0,116373.06000000006,352873.42,0.0
MED024547,Isopropyl Alcohol,3302.79,115919.1000000001,416394.0,21030.0
MED091115,Zinc Oxide,0.0,115917.47999999992,383600.88000000006,0.0
MED015282,"Olive Extract, Sulfur",0.0,115734.82000000008,368367.08,53133.68
MED134145,Topiramate,2709.84,115563.29000000002,314306.47,306717.44999999995
MED122103,Estradiol,1008.36,115544.0,375618.1,18386.9
MED101232,Lacosamide,0.0,115483.05999999994,321453.88,68815.64
MED048044,Naproxen,0.0,115477.18000000004,373352.14,0.0
MED040540,Furosemide,0.0,115159.75,321612.03,46666.8
MED051927,Trandolapril And Verapamil Hydrochloride,0.0,115113.3,320700.5,0.0
MED022842,Cyclobenzaprine Hydrochloride,0.0,115106.10000000003,367777.8,0.0
MED091847,Metoprolol Succinate Er Tablets,978.87,114748.19999999995,291359.88,96128.94
MED046285,Acidum Formicum,0.0,114667.19999999995,367207.2,0.0
MED097027,Silicone Stick With Spf,0.0,114527.07999999996,336837.76,16228.8
MED101559,Cetirizine Hydrochloride,0.0,114525.32,326493.96,39564.6
MED054803,Pantoprazole Sodium,0.0,114481.38,350056.76,78956.02
MED021875,"Avobenzone, Homosalate, Octinoxate, Octisalate, Octocrylene",0.0,114366.45999999985,448901.44000000006,0.0
MED067839,Sodium Chloride And Eucalyptus Globulus Leaf,0.0,114240.71999999996,455660.72,42467.12
MED009114,"Hypericum Perforatum, Lachesis Muta Venom, Lytta Vesicatoria, Echinacea Angustifolia, Sodium Chloride, And Plantago Major",0.0,114119.31999999996,361216.6,0.0
MED105684,Methocarbamol,3880.82,114050.09999999998,307967.7,64271.52
MED006582,"Tetrahydrozoline Hci, Zinc Sulfate",0.0,113691.65999999992,456879.18000000005,108442.14
MED045253,Naproxen Sodium,0.0,113620.76000000008,287609.08,0.0
MED012111,Fludrocortisone Acetate,0.0,113409.50999999997,303300.56,73745.84
MED079189,Triamcinolone Acetonide,0.0,113254.44000000006,459133.48,0.0
MED077344,Levothyroxine Sodium,0.0,113161.91000000005,295801.31,50071.63
MED095829,Norethindrone,33.61,113136.22000000004,485500.8,0.0
MED095909,Pregabalin,0.0,112965.77999999996,394734.41,0.0
MED091131,"Aluminium Metallicum, Argentum Metallicum, Arsenicum Album, Aurum Metallicum, Calendula Officinalis, Condurango, Jacaranda Caroba, Robinia Pseudoacacia, Sabina",0.0,112952.62,407430.65,23911.35
MED064410,"Acetaminophen, Diphenhydramine Hcl",0.0,112918.07999999996,422742.76,96597.24
MED080080,Ibuprofen And Pseudoephedrine Hcl,0.0,112895.15000000002,376775.2,0.0
MED134648,"Diphenhydramine Hydrochloride 2%, Zinc Acetate 0.1%",0.0,112839.63000000006,302840.22,0.0
MED006562,Omeprazole,0.0,112837.15999999992,346048.60000000003,0.0
MED013324,Naproxen Sodium,0.0,112797.36,362382.84,93234.42
MED117005,Enfortumab Vedotin,0.0,112647.76,348636.32,100889.62
MED080513,Spironolactone,0.0,112579.75,296618.7,76644.54
MED130592,Axatilimab-Csfr,0.0,112415.0400000001,292546.08,0.0
MED087595,Zinc Oxide,0.0,112275.59000000008,329615.65,0.0
MED008541,"Avobenzone, Octocrylene, Octinoxate, Octisalate, Oxybenzone",0.0,112219.24999999994,402651.21,83585.13
MED091761,Metoclopramide,0.0,112055.76,335977.76,31395.98
MED082938,"Berb. Vulgd3, Carduus Md2, Chelidoniumd2, Cholestrinumd3, Hydrastisd3, Ptelead3",0.0,111708.31999999996,445715.04,0.0
MED022064,Alcohol,0.0,111663.99999999994,347746.0,0.0
MED054878,Ezetimibe And Simvastatin,0.0,111621.59999999992,353033.28,0.0
MED136689,Diclofenac Potassium,0.0,111588.40000000002,429413.6,53537.28
MED034001,"Diphenhydramine Hydrochloride, Zinc Acetate",591.75,111406.09999999998,370428.3,62607.6
MED109665,Phenobarbital,6830.84,111309.63,292692.26,27718.32
MED046435,Crocus Sativus,0.0,111110.08000000002,386283.62,62435.57
MED116907,Pramipexole Dihydrochloride,3849.5,111032.99999999994,413069.04,43853.22
MED094087,Duloxetine,0.0,110946.45,357714.0,41554.8
MED106881,Esomeprazole,0.0,110709.83999999992,458091.36,30260.1
MED006756,Acitretin,0.0,110706.88999999996,290682.66000000003,0.0
MED052090,Budesonide,0.0,110463.8000000001,499237.56,0.0
MED023205,"Octisalate, Titanium Dioxide",4754.26,110446.32,277055.22000000003,16695.51
MED037382,Potassium Chloride,0.0,110400.95,290387.35,61607.04
MED070236,Salicylic Acid,0.0,110361.51,279804.93,0.0
MED040056,Oxycodone And Acetaminophen,0.0,110345.0,287627.8,0.0
MED078754,Cefdinir,0.0,110169.0500000001,381816.59,85811.22
MED120584,Testosterone,0.0,110142.63,287811.42,42353.52
MED119149,Lenalidomide,0.0,110099.79000000004,402939.09,1738.68
MED051085,Divalproex Sodium,0.0,110091.24000000003,304315.11,51789.21
MED050674,Phentermine Hydrochloride,0.0,109946.98000000004,352462.0,0.0
MED055934,Hand Sanitizer Refill,0.0,109925.19999999995,418212.1,22674.15
MED017097,Pyrazinamide Tablet,0.0,109869.15999999996,331863.68,0.0
MED105801,Buspirone Hydrochloride,0.0,109815.75000000006,485854.05,0.0
MED011291,Docetaxel Anhydrous,0.0,109700.15000000002,321003.62,0.0
MED014992,Calc Sulph,0.0,109616.21999999996,287572.32,38410.96
MED117746,Darbepoetin Alfa,0.0,109439.04999999992,367971.1,79680.96
MED081005,Desloratadine,0.0,109417.7,472020.36,0.0
MED068585,Erythromycin,0.0,109393.46000000002,469009.53,0.0
MED038804,Acetaminophen,0.0,109381.82999999996,469300.02,0.0
MED062925,Freaks Of Nature Peak Performance Spf50,0.0,109232.52000000002,358471.1,0.0
MED107513,Nicotine Polacrilex,0.0,109203.08000000002,303563.12,0.0
MED048516,Nitroglycerin,0.0,109181.00000000006,505494.4,0.0
MED079645,Pioglitazone,0.0,108958.07999999996,435909.76,78806.0
MED046431,Calcium Carbonate,0.0,108945.23999999992,315246.66000000003,17331.54
MED070243,Zinc Oxide,0.0,108928.19999999995,321885.60000000003,57123.36
MED102787,Quetiapine Fumarate,0.0,108545.29999999992,469029.15,62373.51
MED025119,Azathioprine,0.0,108487.04000000004,279562.37,17229.49
MED078899,Benzalkonium Chloride,0.0,108400.65000000008,275200.59,0.0
MED050786,Dextromethorphan Hydrobromide And Guaifenesin,0.0,108150.86000000004,271363.4,0.0
MED136366,Simethicone,0.0,108117.78000000004,294983.32,0.0
MED005559,Pseudoephedrine Hydrochloride,0.0,107992.76000000013,486016.08,27566.88
MED006919,Hydrochlorothiazide,0.0,107935.19999999995,403076.43,35760.9
MED107201,"Homosalate, Octisalate, Octocrylene, Zinc Oxide",0.0,107888.59999999998,282093.48000000004,0.0
MED048341,Hydroxyzine Pamoate,0.0,107883.72000000004,281902.53,0.0
MED117565,Alcohol,7161.18,107805.30000000005,360519.15,0.0
MED040848,Trolamine Salicylate 10%,0.0,107769.95,279702.77,14907.02
MED073431,Apomorphine Hydrochloride,0.0,107730.0,273475.17000000004,95423.11
MED024045,Pyrithione Zinc,0.0,107661.87000000004,317118.72,62480.64
MED129821,Doxycycline Hyclate,0.0,107633.78999999998,298502.51,0.0
MED073584,Nicotine Transdermal System,0.0,107563.5,322841.55,36548.1
MED101900,Ceftriaxone,0.0,107547.83999999992,388423.04,0.0
MED117348,Nitrofurantoin Monohydrate/Macrocrystalline,0.0,107435.58000000002,284250.54,0.0
MED036520,Betaxolol Hydrochloride,0.0,107420.76000000008,353261.16,0.0
MED053217,Menthol 2%,0.0,107388.96000000002,321522.39,80997.96
MED136738,Cold Sore Treatment,0.0,107337.94000000006,333068.19999999995,0.0
MED035581,Calcium Carbonate,3707.66,107334.71999999996,282906.56,0.0
MED036265,Medicated Callus Removers,0.0,107294.25,272711.25,51425.55
MED122580,Dextroamphetamine Sulfate,0.0,107285.20999999996,295380.08,62185.28
MED109040,Diclofenac Sodium Gel,0.0,107239.68,272865.06,0.0
MED108997,Oxycodone Hydrochloride,0.0,107156.2,374202.36,50505.84
MED101252,Viburnum Opulus,0.0,107129.31,374278.65,0.0
MED033894,Aspen,2566.5,107072.56,287501.52,92408.88
MED072820,Salicylic Acid,0.0,107003.59999999998,340225.30000000005,0.0
MED059239,Tiagabine Hydrochloride,0.0,106784.48000000004,368041.3,0.0
MED062883,Fluconazole,0.0,106734.24,356896.8,0.0
MED117464,Lidocaine Hydrochloride,0.0,106595.27999999996,273965.04000000004,24954.18
MED109275,Arformoterol Tartrate,0.0,106544.94,319996.08,0.0
MED121881,Estradiol,2423.5,106501.97999999997,301940.37,16197.12
MED083017,"Heart (Bovine), Lung (Bovine)",5208.3,106419.57999999996,422431.74,0.0
MED068623,Ruta Graveolens,0.0,106382.60999999991,385893.36,0.0
MED119976,Selexipag,0.0,106319.36,510675.20000000007,0.0
MED032116,Acyclovir,1341.32,106242.16000000005,322746.16000000003,0.0
MED054442,Brivaracetam,324.45,106238.88,265666.17,23304.05
MED079111,Vancomycin Hydrochloride,0.0,106237.2,291175.68,0.0
MED022997,Demeclocycline,0.0,106232.8,352737.24000000005,0.0
MED116897,Sulphur 12X,0.0,106080.45999999996,301480.87,62116.84
MED065036,"Avobenzone 3%, Homosalate 9%, Octisalate 4.5%, Octocrylene 9%",0.0,105937.2,327661.74,34979.14
MED034797,"Acetaminophen, Chlorpheniramine Maleate, And Dextromethorphan Hydrobromide",0.0,105891.81999999999,296787.28,82778.08
MED025811,Xenon,0.0,105859.55999999994,318932.98000000004,0.0
MED035590,Glimepiride,0.0,105831.43999999994,435290.24,0.0
MED117977,Olea Europaea Flower,0.0,105822.99,296956.44,0.0
MED121651,Levofloxacin,164.97,105760.64999999997,294299.74000000005,37823.1
MED038950,Levetiracetam,0.0,105730.94,384361.57,6687.97
MED002908,Doxorubicin Hydrochloride,0.0,105567.69999999995,305996.10000000003,63411.24
MED119717,72H Shower Clean Antiperspirant Deodorant,0.0,105544.8,405885.6,0.0
MED005953,Nortriptyline Hydrochloride,1601.59,105505.08000000002,408520.53,80772.12
MED115099,Ledum Palustre,0.0,105486.75,281515.98,0.0
MED066277,Ethyl Alcohol,0.0,105483.83999999994,359618.84,155739.88
MED009203,Cetirizine Hydrochloride,0.0,105416.87999999996,375403.65,0.0
MED055382,Hydrocortisone,0.0,105238.2,311861.8,56570.28
MED053802,Baptisia Tinctoria Root,0.0,105217.51,274342.61,0.0
MED001842,Stannous Fluoride,0.0,105152.01000000001,337219.17,21611.92
MED115584,Potassium Chloride,0.0,105151.22999999998,304091.10000000003,0.0
MED136886,Abbasi Co Minoxidil Shampoo,436.88,105027.84000000004,263617.92,0.0
MED066857,Diltiazem Hydrochloride,769.09,104970.25,388347.08,26920.08
MED037810,Topiramate,0.0,104937.63000000006,506294.04,34201.48
MED106139,Venlafaxine Hydrochloride,0.0,104668.53000000004,369237.64,0.0
MED073433,Risperidone,0.0,104521.3,315276.26,47848.58
MED002039,Titanium Dioxide,0.0,104484.87,272487.96,39513.32
MED060003,Lithium Carbonicum,0.0,104478.75,274096.0,0.0
MED037786,Vancomycin Hydrochloride,0.0,104476.05,262387.35000000003,0.0
MED094600,Sildenafil,0.0,104466.71999999996,401617.6,3411.8
MED130147,Amlodipine Besylate,0.0,104454.20999999996,395105.97,0.0
MED118771,Glipizide And Metformin Hcl,0.0,104387.36,374871.42,0.0
MED062618,Sodium Sulfate,0.0,104381.2,323661.8,0.0
MED041452,Capsaicin 0.025%,0.0,104333.24999999994,366861.53,40077.31
MED117359,Air Compressed,0.0,104253.80999999994,282598.89,0.0
MED047370,Alogliptin Benzoate And Pioglitazone Hydrochloride,0.0,104194.10000000003,435853.18,7757.12
MED132288,Impure Calcium Carbonate,0.0,104088.15000000008,433902.51,13862.7
MED130680,Miconazole Nitrate,0.0,104070.15000000002,286607.19,30691.05
MED042523,"Titanium Dioxide, Zinc Oxide",0.0,104039.64000000009,273207.48,46690.28
MED111172,Salicylic Acid,0.0,103953.97999999998,366377.88,70971.78
MED090411,"Helianthemum Nummularium Flower, Clematis Vitalba Flower, Impatiens Glandulifera Flower, Prunus Cerasifera Flower, And Ornithogalum Umbellatum Whole",0.0,103928.8,279523.84,0.0
MED025398,Ethosuximide,0.0,103643.86000000004,259662.16,0.0
MED108260,Bupropion Hydrochloride,0.0,103554.20999999996,408247.31,0.0
MED035490,"Rumex Crispus Root, Antimony Potassium Tartrate, Bryonia Alba Root, Matricaria Chamomilla Whole, Pulsatilla Vulgaris, Calcium Sulfide, Ipecac, Goldenseal, Phosphorus, Ferrosoferric Phosphate",0.0,103453.83999999992,396517.52,0.0
MED092612,"Octinoxate, Octocrylene, Titanium Dioxide",0.0,103415.12999999996,396447.09,0.0
MED093754,Levorphanol Tartrate,845.46,103378.75,323725.9,0.0
MED009283,"Thyroid, Unspecified",0.0,103313.07999999996,270041.72000000003,6790.99
MED118353,Isopropyl Alcohol,4299.53,103189.25000000006,396154.5,68302.5
MED082081,Diphenhydramine Hydrochloride 50Mg,0.0,103174.5,335238.75,5688.9
MED100493,"Desonide Ointment, 0.05%",0.0,103126.87000000004,384670.58,0.0
MED028081,Carvedilol,0.0,103088.86,389529.42,40847.31
MED046849,Ropinirole Hydrochloride,0.0,103073.04000000004,352220.4,0.0
MED100805,Metformin Hydrochloride,0.0,102939.60000000003,316248.24,0.0
MED095430,Clobetasol Propionate,0.0,102923.86000000004,351269.58,0.0
MED100129,Chlorhexidine Gluconate 4%,0.0,102816.0,306652.5,0.0
MED001027,Isopropanol And Compound Double-Stranded Quaternary Ammonium Salts,0.0,102782.64,373414.38,0.0
MED117011,Zinc Oxide,0.0,102768.64,389288.72,24708.74
MED024347,"Homosalate, Octocrylene, Octisalate, Avobenzone",2421.17,102729.62000000004,463666.84,0.0
MED048405,Lidocaine And Menthol,0.0,102576.76000000008,475710.28,42436.71
MED135907,Remimazolam Besylate,2833.81,102485.69999999995,267809.7,0.0
MED134625,Phenobarbital,0.0,102098.40000000002,322373.76,41003.68
MED133903,Isopropyl Alcohol,0.0,102057.75,356843.34,53851.98
MED105608,"Chlorpheniramine Maleate, Acetaminophen, Dextromethorphan Hydrobromide",0.0,101878.0,289924.8,60273.84
MED015740,"Titanium Dioxide, Zinc Oxide",0.0,101774.24,289207.68,0.0
MED008689,Lidocaine Hydrochloride,0.0,101664.0,376305.06,8528.16
MED028343,Benazepril Hydrochloride,0.0,101662.56,335678.44,0.0
MED109131,Levothyroxine Sodium Anhydrous,0.0,101662.26000000008,471174.3599999999,0.0
MED134894,Oatmeal,0.0,101614.00000000006,398804.4,41153.22
MED107485,"Acetaminophen, Caffeine, Pyrilamine Maleate",5558.86,101587.21999999997,290096.38000000006,2532.6
MED009938,Methazolamide,0.0,101583.24,287967.6,55018.2
MED135716,Labetalol Hydrochloride,0.0,101530.70999999996,264245.67,50037.13
MED032575,Clonidine Hydrochloride,0.0,101502.21999999991,453336.87000000005,0.0
MED074252,Idarubicin Hydrochloride,0.0,101488.75,382993.38,0.0
MED078317,Metoprolol Succinate Er Tablets,0.0,101441.72999999992,332050.65,0.0
MED079439,Desogestrel And Ethinyl Estradiol,0.0,101403.71999999996,275092.84,86236.0
MED130370,Allopurinol,0.0,101403.09999999996,254802.82000000004,31235.76
MED062162,Infant 4.2% Sodium Bicarbonate,0.0,101379.59999999998,440388.9,101670.03
MED008685,Ampicillin Sodium And Sulbactam Sodium,0.0,100955.40000000008,383970.6,59564.67
MED076108,Norepinephrine Bitartrate,0.0,100848.0,318095.22,0.0
MED015885,"Menthol, Zinc Oxide, White Petrolatum",0.0,100769.62999999998,324513.01,80194.2
MED011813,Diazepam,0.0,100521.53999999998,281427.3,51559.2
MED106848,Levofloxacin,0.0,100502.95999999996,293154.32,27397.6
MED124847,Naproxen And Esomeprazole Magnesium,0.0,100440.00000000006,253224.0,83563.92
MED131539,Acetaminophen And Diphenhydramine Citrate,0.0,100431.97999999998,294910.34,0.0
MED130200,Verapamil Hydrochloride,0.0,100339.1999999999,374329.8000000001,0.0
MED123158,Sodium Monofluorophosphate,0.0,100314.88,268834.1,0.0
MED012650,Prazosin Hydrochloride,1215.31,100311.64,267924.8,11710.0
MED096196,Zinc Oxide,1650.96,100310.7,276782.94,92973.42
MED039191,"Acetaminophen, Dextromethorphan Hydrobromide, Guaifenesin ,Phenylephrine Hcl",1955.79,100258.02000000002,456832.84,26640.36
MED020576,Desipramine Hydrochloride,3158.46,100189.21999999996,424429.44,25091.52
MED089541,Doxycycline,0.0,100065.02000000002,301847.11,15027.95
MED100753,Cyclobenzaprine Hydrochloride,0.0,100059.32999999996,392405.82,0.0
MED133108,Tranylcypromine Sulfate,0.0,100020.25,357694.04,34204.72
MED090890,"Atropa Belladonna, Sanguinaria Canadensis Root, Spigelia Anthelmia",2477.85,99967.83999999995,380475.2,0.0
MED018692,Celecoxib,0.0,99946.57000000002,374947.08,178034.76
MED123420,Lisinopril,0.0,99936.61000000004,372512.83,91592.36
MED121417,Ethyl Alcohol,0.0,99929.16000000005,382760.28,43798.44
MED136622,Omeprazole,0.0,99903.7,448243.9,0.0
MED130838,Promethazine Hci,3918.64,99885.0,428689.4,90920.04
MED026375,Amitriptyline Hydrochloride,0.0,99773.31,402116.13,0.0
MED136378,Nicotine Polacrilex,0.0,99758.74999999994,383950.6,0.0
MED134960,Metformin Hydrochloride,0.0,99733.59999999998,306960.48000000004,34142.85
MED116899,Isosorbide Mononitrate,0.0,99606.74,276655.96,57386.84
MED128207,Megestrol Acetate,0.0,99591.96999999996,299992.85000000003,50407.2
MED059770,"Carbidopa, Levodopa And Entacapone",0.0,99566.15999999996,327098.4,0.0
MED105291,Trofinetide,0.0,99502.47999999998,415126.88,0.0
MED078675,Levetiracetam,0.0,99295.63,293607.72,53759.16
MED049609,410 N,0.0,99191.40000000002,260531.04,36150.24
MED076819,Nitrofurantion,856.38,99161.37,270063.31,0.0
MED123168,Bacitracin Zinc,0.0,99146.56000000006,350587.62,0.0
MED077264,Sunscreen,0.0,99093.28,256616.72,38853.94
MED078208,Baclofen,0.0,99047.48000000004,304346.84,34712.37
MED076012,Calcium Chloride,0.0,98954.95999999996,396571.24,74020.65
MED090792,Menthol,0.0,98844.68000000004,252502.12,0.0
MED027235,Hydrocodone Apap,0.0,98678.39999999997,294821.10000000003,0.0
MED023032,Carisoprodol,0.0,98654.40000000002,277689.6,89092.08
MED015763,Onabotulinumtoxina,0.0,98620.77999999996,450416.58,0.0
MED078778,"Amlodipine, Valsartan And Hydrochlorothiazide",0.0,98606.31999999996,289158.92000000004,0.0
MED116154,"Carbidopa, Levodopa And Entacapone",0.0,98541.44999999995,285892.83,0.0
MED116650,Promethazine Hydrochloride And Dextromethorphan Hydrobromide,0.0,98533.51000000004,256936.87,46387.8
MED036838,Alcohol,0.0,98512.82999999999,349270.5,0.0
MED063772,Meclizine Hydrochloride,0.0,98439.66000000005,465420.01,41291.37
MED076766,Rumex Crispus Root,0.0,98328.12,285734.68,0.0
MED124636,Spray Antiperspirant Odaban,0.0,98206.50000000004,257588.2,0.0
MED121289,Titanium Dioxide,0.0,98096.66999999998,296806.16000000003,20395.36
MED073536,Cisatracurium Besylate,0.0,97923.14999999997,283466.7,0.0
MED129384,Morphine Sulfate,0.0,97726.78999999998,440034.32,23689.6
MED001973,Liquid Wart Corn Removal Mask,3202.23,97712.15999999996,433174.56,61882.08
MED033472,Loratadine,0.0,97709.0,292940.42,0.0
MED021106,Calcium Fluoride,0.0,97610.58999999995,376769.4,58268.4
MED087231,Acyclovir,0.0,97509.54000000004,260983.86,0.0
MED115203,Thlaspi Bursa Pastoris,0.0,97410.85999999996,253363.68,65897.28
MED006164,Mercurius Dulcis,0.0,97405.2,288549.0,13358.75
MED069326,"Acetaminophen 325 Mg, Diphenhydramine Hcl 12.5 Mg, Phenylephrine Hcl 5 Mg",0.0,97371.19999999995,428784.4,1692.57
MED108276,Diclofenac Sodium,0.0,97350.0,381164.19,0.0
MED025584,Cevimeline Hydrochloride,0.0,97340.2,360810.3,56439.6
MED083489,Cosyntropin,0.0,97210.7,326543.45,42235.56
MED014783,Amoxicillin And Clavulanate Potassium,0.0,97199.83000000002,360248.98,23752.68
MED006563,Lidocaine Hydrochloride,0.0,97136.94,394882.30000000005,23283.68
MED078797,Carboxymethyl Cellulose 0.5%,0.0,97100.77000000002,380402.2,42642.2
MED096358,Oxycodone Hydrochloride,0.0,97075.86000000004,304672.62,0.0
MED110036,Meloxicam,0.0,97063.38,263662.38,0.0
MED066157,Teriflunomide,0.0,97038.71999999996,358979.84,0.0
MED128585,Chamomilla,0.0,96943.14000000009,270431.42,0.0
MED073072,Phentermine Hydrochloride,0.0,96921.59999999998,390635.52,42725.76
MED082059,Magnesium Hydroxide,0.0,96847.87,244551.44,0.0
MED065200,Acetaminophen,0.0,96840.17000000004,385722.71,0.0
MED078146,Borax,0.0,96798.74000000002,281525.16000000003,25712.4
MED091597,Zinc Oxide,0.0,96780.67,245102.73,27267.3
MED106914,Budesonide,0.0,96750.61,438020.88,41259.36
MED092134,Oxybutynin Chloride,0.0,96681.41999999998,279608.01,40891.29
MED009514,Lisdexamfetamine Dimesylate,0.0,96606.25,349556.25,100672.2
MED000805,Tofacitinib,0.0,96531.3,442088.34,0.0
MED131691,Octinoxate And Titanium Dioxide,0.0,96531.14999999997,304556.25,57070.0
MED020536,"Coxsackie Nosode A3, A4, A5, A7, B1, B3, B5",5961.0,96477.91999999993,288478.96,0.0
