Inventory_ID,Medicine_ID,Supplier_ID,Batch_Number,Manufacturing_Date,Expiry_Date,Quantity_In_Stock,Unit_Cost,Selling_Price,Reorder_Level,Storage_Temperature,Warehouse_Location,Stock_Status,Last_Restock_Date
INV002796,MED000067,SUP0040,BAT608091,2025-04-10,2027-05-30,218,356.51,434.25,166,Refrigerated (2–8°C),WH-E,In Stock,2025-06-26
INV004595,MED000067,SUP0022,BAT809096,2026-03-11,2028-01-30,297,218.58,264.17,71,Refrigerated (2–8°C),WH-C,In Stock,2026-07-20
INV004709,MED000067,SUP0013,BAT407129,2026-02-22,2027-09-15,656,409.91,498.41,194,Room Temperature,WH-E,In Stock,2026-07-20
INV001982,MED000068,SUP0003,BAT526462,2024-12-02,2026-10-23,715,284.8,343.9,81,Frozen (-20°C),WH-D,In Stock,2025-03-07
INV002927,MED000068,SUP0049,BAT377768,2024-12-21,2027-04-10,344,321.37,435.77,98,Refrigerated (2–8°C),WH-B,In Stock,2025-05-27
INV003993,MED000068,SUP0024,BAT511955,2023-11-30,2025-06-22,30,523.15,677.09,184,Room Temperature,WH-B,Low Stock,2024-02-18
INV004999,MED000068,SUP0064,BAT966971,2023-10-24,2025-07-15,80,31.92,41.21,200,Room Temperature,WH-B,Low Stock,2024-01-02
INV000104,MED000069,SUP0075,BAT482584,2024-04-15,2025-06-09,334,109.51,134.31,131,Frozen (-20°C),WH-C,In Stock,2024-07-14
INV000591,MED000069,SUP0005,BAT695748,2026-04-05,2029-01-19,115,291.51,390.07,173,Room Temperature,WH-E,Low Stock,2026-07-20
INV001175,MED000070,SUP0035,BAT886343,2024-03-30,2026-03-20,134,517.88,629.38,94,Frozen (-20°C),WH-D,In Stock,2024-07-25
INV003246,MED000070,SUP0002,BAT824594,2025-11-27,2027-04-21,950,201.78,268.8,171,Refrigerated (2–8°C),WH-A,In Stock,2026-04-15
INV004549,MED000072,SUP0046,BAT608597,2025-03-12,2028-02-25,356,19.58,25.21,96,Room Temperature,WH-C,In Stock,2025-06-13
INV001838,MED000074,SUP0014,BAT639704,2023-12-09,2026-09-24,451,305.57,398.11,146,Room Temperature,WH-D,In Stock,2024-04-03
INV004000,MED000074,SUP0072,BAT517834,2026-07-13,2028-09-30,296,80.39,99.54,48,Frozen (-20°C),WH-E,In Stock,2026-07-20
INV001608,MED000075,SUP0033,BAT112266,2025-11-04,2027-01-28,658,534.43,736.78,175,Room Temperature,WH-C,In Stock,2026-01-29
INV003319,MED000075,SUP0046,BAT452366,2024-03-24,2026-09-10,687,137.45,190.47,176,Refrigerated (2–8°C),WH-E,In Stock,2024-05-02
INV000258,MED000076,SUP0047,BAT835716,2024-01-11,2025-04-05,673,216.23,287.46,195,Room Temperature,WH-E,In Stock,2024-03-29
INV000618,MED000076,SUP0044,BAT158777,2025-06-11,2028-04-26,415,130.95,174.26,55,Frozen (-20°C),WH-D,In Stock,2025-07-06
INV003113,MED000076,SUP0006,BAT531041,2024-03-09,2026-05-28,75,253.77,320.22,74,Refrigerated (2–8°C),WH-E,In Stock,2024-05-27
INV000515,MED000077,SUP0074,BAT500080,2023-12-28,2026-12-12,943,212.02,289.07,110,Refrigerated (2–8°C),WH-A,In Stock,2024-01-26
INV002627,MED000077,SUP0013,BAT145986,2023-12-09,2025-11-28,429,23.28,28.09,27,Refrigerated (2–8°C),WH-C,In Stock,2024-01-31
INV003025,MED000077,SUP0050,BAT402640,2023-09-02,2024-09-26,451,570.6,730.37,99,Frozen (-20°C),WH-C,In Stock,2023-11-27
INV003287,MED000078,SUP0029,BAT732532,2026-02-10,2028-08-28,479,404.92,555.75,198,Frozen (-20°C),WH-B,In Stock,2026-07-20
INV001387,MED000079,SUP0019,BAT208834,2024-11-10,2025-11-05,3,39.76,50.79,169,Frozen (-20°C),WH-A,Low Stock,2025-03-02
INV003478,MED000079,SUP0047,BAT258441,2024-04-05,2026-10-22,541,213.0,293.95,93,Frozen (-20°C),WH-C,In Stock,2024-05-10
INV001186,MED000080,SUP0055,BAT619238,2024-07-04,2027-02-19,498,450.65,590.09,60,Refrigerated (2–8°C),WH-A,In Stock,2024-11-30
INV001476,MED000080,SUP0063,BAT895921,2024-01-14,2026-04-03,556,54.36,73.11,48,Frozen (-20°C),WH-A,In Stock,2024-04-02
INV001880,MED000080,SUP0055,BAT569557,2024-08-20,2027-02-06,224,535.14,741.81,89,Frozen (-20°C),WH-B,In Stock,2025-01-22
INV000923,MED000081,SUP0017,BAT703016,2024-09-15,2027-05-03,89,157.77,213.09,168,Room Temperature,WH-A,Low Stock,2024-11-10
INV003068,MED000081,SUP0061,BAT816126,2026-06-23,2028-10-10,85,383.82,478.2,68,Refrigerated (2–8°C),WH-C,In Stock,2026-07-20
INV003150,MED000081,SUP0047,BAT197429,2024-08-08,2026-03-01,959,461.57,634.05,181,Refrigerated (2–8°C),WH-D,In Stock,2024-12-18
INV004257,MED000081,SUP0061,BAT731702,2025-05-29,2028-04-13,91,71.7,95.61,154,Room Temperature,WH-D,Low Stock,2025-07-03
INV000081,MED000082,SUP0056,BAT870214,2025-05-11,2027-11-27,26,141.21,188.5,48,Frozen (-20°C),WH-E,Low Stock,2025-07-29
INV004790,MED000082,SUP0007,BAT511158,2024-12-05,2026-06-28,56,293.67,363.43,57,Room Temperature,WH-C,Low Stock,2025-03-26
INV001219,MED000083,SUP0030,BAT900244,2026-05-24,2027-08-17,436,572.62,733.04,93,Room Temperature,WH-B,In Stock,2026-07-20
INV004254,MED000083,SUP0038,BAT139227,2023-09-05,2025-05-27,260,154.89,200.18,116,Frozen (-20°C),WH-B,In Stock,2024-01-03
INV003253,MED000084,SUP0035,BAT915987,2025-03-29,2027-08-16,92,108.37,145.34,98,Frozen (-20°C),WH-B,Low Stock,2025-06-24
INV003418,MED000084,SUP0064,BAT137552,2026-02-06,2028-05-26,779,410.03,516.75,162,Frozen (-20°C),WH-C,In Stock,2026-04-14
INV003892,MED000084,SUP0004,BAT173756,2023-11-11,2024-12-05,214,306.35,387.24,157,Refrigerated (2–8°C),WH-D,In Stock,2024-03-20
INV000732,MED000085,SUP0075,BAT288085,2025-01-04,2026-05-29,504,527.35,646.73,111,Refrigerated (2–8°C),WH-E,In Stock,2025-05-27
INV001920,MED000085,SUP0017,BAT627788,2024-01-28,2026-02-16,907,247.26,316.29,37,Room Temperature,WH-A,In Stock,2024-05-07
INV003435,MED000085,SUP0032,BAT156243,2026-06-06,2027-08-30,433,200.37,252.6,183,Frozen (-20°C),WH-E,In Stock,2026-07-20
INV004534,MED000085,SUP0020,BAT976650,2024-08-29,2026-09-18,450,71.85,87.07,100,Refrigerated (2–8°C),WH-A,In Stock,2024-09-14
INV003540,MED000086,SUP0044,BAT557307,2024-12-20,2027-09-06,541,165.54,205.0,110,Frozen (-20°C),WH-B,In Stock,2025-01-25
INV000941,MED000087,SUP0058,BAT276718,2026-06-27,2028-01-18,76,504.45,657.17,118,Room Temperature,WH-D,Low Stock,2026-07-20
INV002028,MED000087,SUP0020,BAT720140,2025-05-01,2027-02-20,411,264.36,341.73,84,Frozen (-20°C),WH-B,In Stock,2025-10-11
INV002320,MED000087,SUP0046,BAT472097,2024-10-18,2027-08-04,261,453.57,607.78,153,Refrigerated (2–8°C),WH-C,In Stock,2025-02-18
INV004876,MED000087,SUP0038,BAT839733,2026-07-04,2029-04-19,528,566.57,688.46,133,Room Temperature,WH-E,In Stock,2026-07-20
INV000317,MED000088,SUP0060,BAT153097,2024-06-29,2026-12-16,841,300.2,383.22,126,Refrigerated (2–8°C),WH-B,In Stock,2024-11-01
INV002705,MED000088,SUP0003,BAT470764,2024-04-11,2025-06-05,715,469.42,654.05,50,Room Temperature,WH-D,In Stock,2024-06-30
INV004366,MED000088,SUP0021,BAT586653,2025-04-25,2027-07-14,620,571.66,709.15,132,Frozen (-20°C),WH-A,In Stock,2025-09-16
INV004864,MED000088,SUP0023,BAT344610,2025-03-14,2027-08-01,420,472.01,595.08,46,Refrigerated (2–8°C),WH-B,In Stock,2025-07-19
INV002366,MED000091,SUP0017,BAT866439,2026-07-12,2029-02-26,662,260.22,355.85,187,Frozen (-20°C),WH-E,In Stock,2026-07-20
INV004048,MED000091,SUP0071,BAT852981,2024-03-29,2025-03-24,99,110.85,151.13,90,Frozen (-20°C),WH-D,In Stock,2024-04-20
INV001207,MED000092,SUP0036,BAT738088,2024-08-30,2027-06-16,419,383.0,524.11,69,Room Temperature,WH-C,In Stock,2025-01-21
INV002240,MED000092,SUP0070,BAT110726,2024-02-17,2026-08-05,609,103.71,140.46,36,Refrigerated (2–8°C),WH-C,In Stock,2024-04-15
INV004141,MED000092,SUP0033,BAT723836,2026-05-22,2028-08-09,138,363.75,495.47,30,Room Temperature,WH-D,In Stock,2026-07-20
INV000216,MED000093,SUP0055,BAT461264,2023-11-28,2026-04-16,957,591.75,765.97,42,Refrigerated (2–8°C),WH-D,In Stock,2023-12-28
INV001307,MED000093,SUP0019,BAT988578,2024-12-11,2026-05-05,9,313.58,385.09,57,Refrigerated (2–8°C),WH-A,Low Stock,2025-05-19
INV004123,MED000093,SUP0006,BAT143443,2025-04-19,2027-02-08,308,569.63,746.64,33,Room Temperature,WH-B,In Stock,2025-09-22
INV000072,MED000094,SUP0007,BAT680238,2025-03-10,2027-12-25,653,66.04,79.41,150,Refrigerated (2–8°C),WH-D,In Stock,2025-04-26
INV003620,MED000094,SUP0064,BAT850855,2026-05-27,2027-07-21,702,493.66,672.2,186,Refrigerated (2–8°C),WH-C,In Stock,2026-07-20
INV003749,MED000094,SUP0024,BAT356278,2024-03-27,2026-08-14,937,292.92,353.55,134,Room Temperature,WH-B,In Stock,2024-09-10
INV000302,MED000095,SUP0061,BAT481657,2025-09-12,2027-01-05,953,333.95,461.78,34,Frozen (-20°C),WH-D,In Stock,2025-11-11
INV003057,MED000095,SUP0055,BAT370012,2023-09-08,2026-03-26,25,339.35,439.72,107,Refrigerated (2–8°C),WH-C,Low Stock,2024-02-03
INV004116,MED000095,SUP0052,BAT597867,2026-03-31,2028-02-19,577,272.1,339.77,116,Refrigerated (2–8°C),WH-C,In Stock,2026-07-13
INV004340,MED000095,SUP0071,BAT120573,2025-09-21,2028-04-08,18,266.32,362.24,181,Refrigerated (2–8°C),WH-B,Low Stock,2025-12-13
INV001049,MED000096,SUP0036,BAT541699,2024-03-21,2025-06-14,175,199.49,254.66,178,Frozen (-20°C),WH-A,Low Stock,2024-07-29
INV003755,MED000096,SUP0031,BAT788692,2026-06-19,2027-06-14,955,173.4,232.82,76,Frozen (-20°C),WH-A,In Stock,2026-07-20
INV003986,MED000096,SUP0038,BAT226791,2024-09-04,2025-11-28,698,508.8,657.86,126,Room Temperature,WH-D,In Stock,2025-01-01
INV004297,MED000096,SUP0043,BAT469623,2024-08-29,2026-01-21,454,365.76,459.24,183,Frozen (-20°C),WH-C,In Stock,2024-12-30
INV000814,MED000097,SUP0036,BAT540467,2026-07-15,2028-09-02,5,120.79,146.92,125,Frozen (-20°C),WH-A,Low Stock,2026-07-20
INV002349,MED000097,SUP0063,BAT961151,2026-03-15,2027-03-10,291,354.76,489.02,27,Room Temperature,WH-C,In Stock,2026-04-11
INV001882,MED000098,SUP0043,BAT450216,2023-11-06,2025-12-25,949,424.29,542.54,95,Refrigerated (2–8°C),WH-E,In Stock,2024-03-13
INV002070,MED000098,SUP0030,BAT384566,2025-03-17,2026-12-07,134,359.21,434.16,178,Refrigerated (2–8°C),WH-C,Low Stock,2025-06-04
INV003164,MED000098,SUP0035,BAT460853,2024-05-11,2026-11-27,433,519.24,710.21,139,Frozen (-20°C),WH-E,In Stock,2024-07-11
INV000375,MED000099,SUP0014,BAT785315,2023-08-30,2024-09-23,426,231.25,302.81,138,Refrigerated (2–8°C),WH-B,In Stock,2023-10-13
INV001646,MED000099,SUP0026,BAT352807,2024-01-24,2026-09-10,504,85.15,113.15,80,Room Temperature,WH-A,In Stock,2024-03-29
INV001892,MED000099,SUP0002,BAT511744,2025-03-01,2027-11-16,221,464.85,558.95,102,Frozen (-20°C),WH-E,In Stock,2025-08-22
INV001999,MED000099,SUP0027,BAT411032,2024-07-30,2026-01-21,161,445.81,537.96,196,Room Temperature,WH-B,Low Stock,2024-11-26
INV003741,MED000099,SUP0049,BAT638131,2025-10-08,2027-03-02,833,234.74,316.37,165,Frozen (-20°C),WH-E,In Stock,2026-02-28
INV004037,MED000099,SUP0022,BAT211831,2026-06-22,2028-10-09,191,64.39,89.19,48,Frozen (-20°C),WH-C,In Stock,2026-07-20
INV004462,MED000099,SUP0039,BAT553203,2025-04-06,2026-12-27,268,463.14,618.97,40,Frozen (-20°C),WH-A,In Stock,2025-09-21
INV002365,MED000100,SUP0043,BAT952073,2023-11-04,2025-10-24,42,240.51,309.49,126,Room Temperature,WH-C,Low Stock,2024-01-18
INV003331,MED000100,SUP0037,BAT476764,2023-09-22,2025-08-12,91,88.88,107.53,41,Room Temperature,WH-D,In Stock,2023-11-17
INV004357,MED000100,SUP0049,BAT153722,2025-08-10,2027-08-30,421,266.17,327.32,36,Room Temperature,WH-B,In Stock,2025-10-14
INV004513,MED000100,SUP0074,BAT678192,2023-08-04,2025-08-23,706,533.01,677.01,200,Room Temperature,WH-B,In Stock,2023-10-10
INV000314,MED000101,SUP0039,BAT372804,2024-07-11,2025-07-06,875,335.79,439.89,140,Room Temperature,WH-D,In Stock,2024-11-06
INV001065,MED000101,SUP0049,BAT867559,2025-12-02,2027-05-26,193,110.1,138.2,128,Frozen (-20°C),WH-D,In Stock,2026-03-02
INV001630,MED000101,SUP0001,BAT794196,2025-01-06,2026-07-30,353,208.19,264.88,187,Frozen (-20°C),WH-C,In Stock,2025-04-27
INV003507,MED000101,SUP0007,BAT305840,2024-04-24,2026-07-13,682,318.79,404.53,68,Frozen (-20°C),WH-E,In Stock,2024-08-20
INV001234,MED000103,SUP0048,BAT364583,2025-12-08,2027-09-29,785,327.94,405.25,31,Refrigerated (2–8°C),WH-D,In Stock,2026-03-08
INV002013,MED000103,SUP0050,BAT477236,2024-10-28,2027-03-17,157,284.15,349.41,198,Frozen (-20°C),WH-A,Low Stock,2025-03-04
INV004467,MED000103,SUP0072,BAT131246,2025-06-21,2028-05-06,761,334.85,420.58,113,Frozen (-20°C),WH-A,In Stock,2025-11-15
INV000023,MED000104,SUP0070,BAT976638,2023-08-20,2024-10-13,170,293.96,365.32,129,Refrigerated (2–8°C),WH-A,In Stock,2023-11-03
INV002970,MED000104,SUP0024,BAT341175,2025-12-03,2027-08-25,865,95.75,129.42,70,Refrigerated (2–8°C),WH-A,In Stock,2026-01-12
INV003144,MED000105,SUP0061,BAT153473,2024-02-23,2026-05-13,754,21.71,26.82,117,Refrigerated (2–8°C),WH-A,In Stock,2024-07-29
INV004719,MED000105,SUP0025,BAT110570,2026-02-05,2027-04-01,879,42.2,57.08,163,Frozen (-20°C),WH-B,In Stock,2026-03-07
INV001548,MED000106,SUP0001,BAT594097,2024-07-18,2025-08-12,298,408.85,565.69,118,Frozen (-20°C),WH-C,In Stock,2024-09-05
INV002482,MED000106,SUP0008,BAT204758,2026-03-30,2027-10-21,319,351.47,444.58,77,Room Temperature,WH-C,In Stock,2026-05-05
INV003915,MED000106,SUP0032,BAT755994,2025-03-24,2028-02-07,385,414.45,568.14,76,Frozen (-20°C),WH-E,In Stock,2025-07-05
INV000820,MED000107,SUP0038,BAT991215,2025-09-09,2027-08-30,632,143.7,189.67,130,Frozen (-20°C),WH-E,In Stock,2025-10-18
INV000951,MED000107,SUP0044,BAT550536,2023-08-06,2025-08-25,296,294.13,397.72,97,Room Temperature,WH-E,In Stock,2023-12-21
INV001407,MED000107,SUP0031,BAT834543,2025-04-08,2026-11-29,443,29.07,39.24,111,Frozen (-20°C),WH-D,In Stock,2025-08-15
INV001659,MED000107,SUP0056,BAT633804,2024-07-30,2026-08-19,111,377.7,489.9,149,Frozen (-20°C),WH-B,Low Stock,2025-01-07
INV004301,MED000107,SUP0038,BAT118886,2026-01-13,2028-01-03,611,520.39,724.09,121,Refrigerated (2–8°C),WH-C,In Stock,2026-03-11
INV004420,MED000107,SUP0063,BAT161068,2025-08-16,2026-08-11,25,225.76,300.05,184,Room Temperature,WH-D,Low Stock,2025-12-22
INV004643,MED000107,SUP0045,BAT804244,2025-04-26,2028-04-10,427,51.46,62.36,114,Frozen (-20°C),WH-A,In Stock,2025-07-18
INV000143,MED000108,SUP0043,BAT169113,2025-05-26,2026-08-19,694,174.07,234.08,123,Frozen (-20°C),WH-E,In Stock,2025-10-30
INV001440,MED000108,SUP0042,BAT679417,2026-03-24,2028-02-12,322,332.33,440.6,121,Frozen (-20°C),WH-C,In Stock,2026-05-14
INV000526,MED000109,SUP0060,BAT786563,2023-08-07,2024-09-30,676,399.47,552.3,94,Refrigerated (2–8°C),WH-A,In Stock,2023-11-29
INV001621,MED000109,SUP0067,BAT288526,2024-11-06,2026-03-01,929,307.51,406.34,37,Room Temperature,WH-B,In Stock,2025-01-21
INV004312,MED000109,SUP0022,BAT781918,2025-04-22,2026-06-16,255,327.78,396.05,112,Refrigerated (2–8°C),WH-D,In Stock,2025-07-15
INV001088,MED000110,SUP0051,BAT232053,2025-10-23,2028-07-09,473,278.83,337.63,157,Room Temperature,WH-C,In Stock,2025-11-08
INV003837,MED000110,SUP0056,BAT694317,2025-05-21,2027-08-09,353,401.68,494.68,67,Frozen (-20°C),WH-C,In Stock,2025-07-18
INV000367,MED000111,SUP0020,BAT244037,2024-09-03,2026-06-25,583,90.22,123.83,142,Room Temperature,WH-A,In Stock,2024-12-31
INV000465,MED000111,SUP0068,BAT938095,2025-12-03,2028-02-21,33,211.64,290.39,153,Room Temperature,WH-D,Low Stock,2026-05-05
INV000990,MED000111,SUP0014,BAT794940,2023-12-19,2026-03-08,891,22.96,29.23,65,Room Temperature,WH-B,In Stock,2024-06-03
INV003577,MED000111,SUP0056,BAT867561,2025-06-04,2027-11-21,689,20.92,28.51,31,Frozen (-20°C),WH-A,In Stock,2025-08-24
INV000996,MED000112,SUP0048,BAT778058,2025-12-05,2027-05-29,111,51.3,67.75,51,Refrigerated (2–8°C),WH-A,In Stock,2026-02-27
INV002938,MED000114,SUP0035,BAT525502,2025-11-17,2027-03-12,327,445.13,603.59,191,Refrigerated (2–8°C),WH-B,In Stock,2026-03-31
INV000438,MED000115,SUP0022,BAT370804,2024-07-23,2026-11-10,613,384.39,528.81,169,Frozen (-20°C),WH-C,In Stock,2024-11-18
INV001816,MED000115,SUP0049,BAT609092,2023-08-05,2024-08-29,608,392.54,494.69,192,Room Temperature,WH-C,In Stock,2023-08-26
INV002749,MED000115,SUP0066,BAT964710,2024-07-21,2026-07-11,683,21.16,26.24,43,Refrigerated (2–8°C),WH-C,In Stock,2024-08-24
INV003447,MED000115,SUP0044,BAT396660,2025-08-05,2027-05-27,246,215.15,284.97,99,Refrigerated (2–8°C),WH-C,In Stock,2026-01-09
INV003619,MED000115,SUP0027,BAT802192,2025-06-02,2028-01-18,520,23.0,27.73,157,Refrigerated (2–8°C),WH-C,In Stock,2025-07-30
INV004431,MED000116,SUP0001,BAT468086,2024-03-24,2026-11-09,964,140.25,193.47,108,Room Temperature,WH-D,In Stock,2024-05-10
INV001386,MED000117,SUP0015,BAT818025,2023-12-01,2025-12-20,547,373.06,460.35,29,Refrigerated (2–8°C),WH-C,In Stock,2024-04-26
INV001752,MED000117,SUP0026,BAT105151,2025-11-18,2028-02-06,215,358.12,436.4,200,Room Temperature,WH-B,In Stock,2025-12-24
INV003106,MED000117,SUP0057,BAT783833,2024-02-06,2026-10-23,476,60.88,84.27,124,Frozen (-20°C),WH-B,In Stock,2024-06-19
INV000852,MED000118,SUP0048,BAT643719,2023-08-12,2025-01-03,880,237.71,332.3,130,Room Temperature,WH-E,In Stock,2023-11-18
INV000215,MED000119,SUP0072,BAT584838,2025-04-12,2028-02-26,405,490.79,662.15,90,Frozen (-20°C),WH-A,In Stock,2025-05-02
INV004237,MED000119,SUP0018,BAT864579,2026-07-20,2028-03-11,492,585.3,791.77,176,Refrigerated (2–8°C),WH-E,In Stock,2026-07-20
INV001723,MED000120,SUP0042,BAT910471,2026-05-23,2028-06-11,551,171.33,235.15,138,Room Temperature,WH-D,In Stock,2026-07-20
INV002034,MED000120,SUP0050,BAT424328,2025-04-06,2028-03-21,857,5.57,7.57,197,Room Temperature,WH-E,In Stock,2025-05-25
INV003142,MED000120,SUP0037,BAT337071,2024-10-23,2026-11-12,592,440.55,581.27,120,Refrigerated (2–8°C),WH-B,In Stock,2025-03-27
INV003273,MED000120,SUP0028,BAT231079,2025-09-24,2028-06-10,353,572.05,728.93,68,Refrigerated (2–8°C),WH-B,In Stock,2025-12-13
INV002146,MED000121,SUP0002,BAT624497,2026-07-01,2028-02-21,467,19.06,25.73,91,Refrigerated (2–8°C),WH-E,In Stock,2026-07-20
INV002297,MED000121,SUP0034,BAT779384,2025-12-02,2028-11-16,558,411.26,529.93,127,Refrigerated (2–8°C),WH-D,In Stock,2026-01-05
INV003906,MED000121,SUP0020,BAT656443,2026-01-15,2027-11-06,276,217.73,288.46,33,Room Temperature,WH-B,In Stock,2026-05-22
INV004229,MED000122,SUP0074,BAT419193,2024-09-17,2027-03-06,254,12.1,15.79,147,Refrigerated (2–8°C),WH-E,In Stock,2024-10-28
INV004405,MED000122,SUP0034,BAT858789,2023-12-10,2026-08-26,902,102.37,139.01,107,Frozen (-20°C),WH-B,In Stock,2024-03-22
INV004802,MED000122,SUP0066,BAT833283,2024-08-03,2026-06-24,132,113.23,151.69,82,Room Temperature,WH-A,In Stock,2024-12-18
INV000496,MED000123,SUP0046,BAT775885,2024-05-31,2027-03-17,810,79.87,99.56,52,Frozen (-20°C),WH-C,In Stock,2024-10-30
INV000635,MED000123,SUP0036,BAT243132,2024-03-04,2026-04-23,428,457.4,568.99,68,Refrigerated (2–8°C),WH-E,In Stock,2024-07-14
INV001125,MED000123,SUP0036,BAT996086,2025-09-14,2027-12-03,883,233.87,282.72,122,Room Temperature,WH-D,In Stock,2025-10-03
INV001293,MED000124,SUP0066,BAT491616,2023-08-23,2026-02-08,32,524.48,663.68,154,Frozen (-20°C),WH-D,Low Stock,2023-12-27
INV004163,MED000124,SUP0068,BAT403133,2023-09-26,2024-11-19,887,507.39,699.18,147,Refrigerated (2–8°C),WH-A,In Stock,2024-01-01
INV004681,MED000124,SUP0051,BAT434033,2026-02-26,2028-05-16,94,84.46,103.16,50,Refrigerated (2–8°C),WH-E,In Stock,2026-04-14
INV004963,MED000124,SUP0018,BAT394259,2023-12-01,2025-06-23,15,72.31,87.73,54,Refrigerated (2–8°C),WH-C,Low Stock,2023-12-20
INV000342,MED000125,SUP0050,BAT958160,2026-06-25,2028-07-14,703,345.77,431.22,146,Refrigerated (2–8°C),WH-A,In Stock,2026-07-20
INV001135,MED000125,SUP0034,BAT369950,2023-08-23,2026-05-09,553,362.34,460.15,36,Room Temperature,WH-E,In Stock,2023-12-06
INV004898,MED000125,SUP0020,BAT745179,2025-01-02,2027-05-22,308,311.76,398.13,133,Frozen (-20°C),WH-E,In Stock,2025-01-18
INV001308,MED000126,SUP0027,BAT875788,2025-03-12,2027-01-31,424,254.45,314.23,65,Frozen (-20°C),WH-B,In Stock,2025-09-01
INV004234,MED000126,SUP0033,BAT702787,2025-01-16,2027-01-06,313,191.33,230.79,118,Refrigerated (2–8°C),WH-A,In Stock,2025-03-15
INV000310,MED000128,SUP0056,BAT794622,2024-04-13,2025-11-04,267,555.99,710.88,105,Frozen (-20°C),WH-C,In Stock,2024-07-11
INV000585,MED000128,SUP0048,BAT675547,2023-11-06,2024-10-31,840,70.27,88.29,116,Room Temperature,WH-B,In Stock,2024-04-12
INV002188,MED000128,SUP0026,BAT210136,2026-01-20,2028-06-08,637,547.89,662.89,179,Room Temperature,WH-C,In Stock,2026-07-05
INV003773,MED000128,SUP0016,BAT204646,2025-02-01,2026-11-23,511,281.51,361.24,127,Room Temperature,WH-E,In Stock,2025-05-31
INV001321,MED000130,SUP0047,BAT547232,2023-09-11,2026-01-28,96,585.18,799.37,83,Room Temperature,WH-E,In Stock,2023-10-28
INV001848,MED000130,SUP0067,BAT504687,2026-02-19,2028-03-10,117,546.47,711.28,36,Frozen (-20°C),WH-E,In Stock,2026-06-11
INV003265,MED000130,SUP0053,BAT422373,2025-10-22,2028-10-06,136,462.28,554.84,52,Room Temperature,WH-B,In Stock,2026-03-21
INV004170,MED000130,SUP0030,BAT276410,2026-02-20,2027-09-13,120,563.87,693.86,109,Room Temperature,WH-B,In Stock,2026-07-20
INV002584,MED000131,SUP0019,BAT611549,2024-07-29,2026-03-21,965,136.26,185.53,113,Room Temperature,WH-D,In Stock,2024-11-01
INV002688,MED000131,SUP0015,BAT853229,2025-05-29,2027-02-18,24,379.08,469.61,98,Room Temperature,WH-E,Low Stock,2025-11-11
INV001777,MED000132,SUP0068,BAT352232,2024-04-29,2027-02-13,19,39.26,49.2,33,Refrigerated (2–8°C),WH-D,Low Stock,2024-09-12
INV001894,MED000132,SUP0010,BAT669126,2025-03-26,2027-11-11,931,573.47,801.77,49,Refrigerated (2–8°C),WH-E,In Stock,2025-09-14
INV002569,MED000132,SUP0066,BAT875906,2025-08-13,2027-07-04,316,437.62,575.85,25,Frozen (-20°C),WH-B,In Stock,2026-01-28
INV001354,MED000133,SUP0022,BAT123189,2026-01-24,2028-06-12,917,288.59,387.07,113,Room Temperature,WH-C,In Stock,2026-02-22
INV002639,MED000133,SUP0043,BAT670168,2024-07-23,2027-02-08,636,34.37,43.05,83,Room Temperature,WH-D,In Stock,2024-08-19
INV000372,MED000134,SUP0006,BAT412687,2025-03-07,2027-04-26,610,206.01,283.8,159,Room Temperature,WH-C,In Stock,2025-08-02
INV001355,MED000134,SUP0036,BAT697429,2024-12-18,2027-11-03,730,297.03,398.27,178,Room Temperature,WH-D,In Stock,2025-01-09
INV000352,MED000135,SUP0040,BAT844037,2026-05-23,2028-05-12,799,528.2,636.9,159,Room Temperature,WH-B,In Stock,2026-07-11
INV001538,MED000136,SUP0021,BAT139280,2025-01-14,2027-11-30,805,135.36,187.21,41,Room Temperature,WH-D,In Stock,2025-06-01
INV002151,MED000136,SUP0022,BAT308983,2026-04-22,2029-01-06,887,218.77,276.91,28,Room Temperature,WH-B,In Stock,2026-06-13
INV002204,MED000136,SUP0029,BAT124730,2023-08-10,2025-05-01,756,362.41,493.57,133,Room Temperature,WH-C,In Stock,2023-09-21
