Inventory_ID,Medicine_ID,Supplier_ID,Category_ID,Manufacturing_Date,Expiry_Date,Last_Restock_Date,Quantity_In_Stock,Unit_Cost,Selling_Price,Inventory_Value,Potential_Sales_Value,Potential_Gross_Profit,Total_Revenue,Total_Quantity_Sold,Revenue_per_Transaction,Revenue_per_Unit_Sold,Total_Waste_Value,Total_Quantity_Wasted,Waste_Percentage,Waste_Cost_Ratio,Profit_per_Unit,Profit_Margin_Percentage,Markup_Percentage,Inventory_ROI,Cost_to_Revenue_Ratio,Days_to_Expiry,Inventory_Age_Days,Days_Since_Last_Restock,Stock_Difference,Stock_Coverage_Ratio,Low_Stock_Flag,Overstock_Flag,Out_of_Stock_Flag,Near_Expiry_Flag,ABC_Class,Movement_Type,Waste_Risk,Supplier_Risk,Business_Priority,Inventory_Criticality,Stock_Priority,Executive_Priority,Inventory_Health_Score,Sales_Performance_Score,Supplier_Performance_Index,Executive_Risk_Score
INV002210,MED067679,SUP0070,CAT004,2023-12-14,2026-02-01,2024-04-25,904,553.35,753.24,500228.4,680928.96,180700.55999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.89,26.54,36.12,-100.0,0.0,-182,962,829,875,31.17241379310345,0,1,0,1,A,Medium Moving,Low,Low,Low,Critical,Reduce Inventory,Medium,75,54.77,86.0,73.32
INV002708,MED052090,SUP0072,CAT004,2024-12-22,2027-03-12,2025-04-23,919,543.24,663.44,499237.56,609701.3600000001,110463.8000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.20000000000005,18.12,22.13,-100.0,0.0,222,588,466,849,13.128571428571428,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,33.92,82.0,70.67
INV001440,MED100463,SUP0014,CAT006,2023-09-22,2026-04-09,2023-10-19,877,568.34,787.74,498434.18000000005,690847.98,192413.79999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.4,27.85,38.6,-100.0,0.0,-115,1045,1018,850,32.48148148148148,0,1,0,1,A,Medium Moving,Low,Medium,Medium,Critical,Reduce Inventory,Medium,65,58.51,71.0,68.88
INV002879,MED032410,SUP0005,CAT005,2025-11-08,2028-02-26,2026-03-18,929,536.48,676.34,498389.92,628319.86,129929.93999999994,831.04,2.0,831.04,415.52,18776.8,35.0,3.7593984962406015,0.0376749192680301,139.86,20.68,26.07,-99.83325505459662,599.7183288409705,573,267,137,890,23.82051282051282,0,1,0,0,A,Fast Moving,Low,High,Low,High,Reduce Inventory,Low,100,74.12,73.0,86.33
INV002165,MED065410,SUP0052,CAT001,2023-08-27,2025-07-17,2023-10-06,836,595.81,736.63,498097.16,615822.68,117725.52000000008,915.86,1.0,915.86,915.86,0.0,0.0,0.0,0.0,140.82000000000005,19.12,23.64,-99.81612824293155,543.8573144367043,-381,1071,1031,786,16.72,0,1,0,1,A,Fast Moving,Low,Low,Low,Critical,Reduce Inventory,Medium,75,69.78,88.0,78.87
INV003238,MED108179,SUP0056,CAT015,2025-04-04,2027-08-22,2025-08-09,885,560.65,692.52,496175.25,612880.2,116704.94999999995,0.0,0.0,0.0,0.0,560.65,1.0,0.1129943502824858,0.0011299435028248,131.87,19.04,23.52,-100.0,0.0,385,485,358,756,6.8604651162790695,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,35.93,83.0,71.51
INV001045,MED036956,SUP0022,CAT015,2024-08-15,2027-07-01,2024-12-02,835,593.79,823.48,495814.65,687605.8,191791.15000000008,0.0,0.0,0.0,0.0,117570.42,198.0,23.7125748502994,0.237125748502994,229.69000000000003,27.89,38.68,-100.0,0.0,333,717,608,673,5.154320987654321,0,1,0,0,A,Medium Moving,High,Medium,Low,High,Reduce Inventory,Low,100,58.61,87.0,80.01
INV001186,MED135113,SUP0067,CAT003,2026-07-11,2027-09-04,2026-07-20,862,573.44,796.56,494305.28,686634.72,192329.43999999997,0.0,0.0,0.0,0.0,49315.84,86.0,9.976798143851507,0.099767981438515,223.1199999999999,28.01,38.91,-100.0,0.0,398,22,13,783,10.91139240506329,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,90,58.92,78.0,77.33
INV000015,MED009934,SUP0031,CAT009,2023-12-29,2025-02-21,2024-05-16,835,586.9,766.81,490061.5,640286.35,150224.84999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.90999999999997,23.46,30.65,-100.0,0.0,-527,947,808,793,19.88095238095238,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,46.5,80.0,66.03
INV004985,MED093808,SUP0012,CAT015,2025-01-09,2026-12-30,2025-04-18,948,516.92,700.46,490040.16,664036.0800000001,173995.9200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.54000000000008,26.2,35.51,-100.0,0.0,150,570,471,830,8.033898305084746,0,1,0,0,A,Medium Moving,Low,High,Low,High,Reduce Inventory,Medium,100,53.84,73.0,79.79
INV003004,MED132323,SUP0028,CAT007,2024-11-11,2026-10-02,2025-01-27,928,526.48,711.5,488573.44,660272.0,171698.56,0.0,0.0,0.0,0.0,38433.04,73.0,7.866379310344827,0.0786637931034482,185.02,26.0,35.14,-100.0,0.0,61,629,552,903,37.12,0,1,0,1,A,Medium Moving,Medium,Low,Low,Critical,Reduce Inventory,Medium,75,53.23,87.0,71.75
INV004951,MED023560,SUP0072,CAT015,2024-12-21,2027-07-09,2025-06-06,891,547.96,719.63,488232.36,641190.33,152957.9699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.66999999999996,23.86,31.33,-100.0,0.0,341,589,422,781,8.1,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,47.49,82.0,75.42
INV003637,MED038621,SUP0065,CAT015,2026-02-13,2028-03-04,2026-04-16,895,544.39,750.39,487229.05,671599.0499999999,184369.99999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,27.45,37.84,-100.0,0.0,580,170,108,850,19.88888888888889,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,57.41,73.0,77.54
INV001291,MED130310,SUP0054,CAT004,2024-02-10,2025-12-31,2024-05-27,968,502.74,646.94,486652.32,626237.92,139585.60000000003,0.0,0.0,0.0,0.0,90493.2,180.0,18.59504132231405,0.1859504132231405,144.20000000000005,22.29,28.68,-100.0,0.0,-214,904,797,864,9.307692307692308,0,1,0,1,A,Medium Moving,High,Low,Medium,Critical,Reduce Inventory,Medium,65,43.62,83.0,62.68
INV002118,MED005559,SUP0033,CAT003,2025-02-12,2027-12-29,2025-06-11,811,599.28,732.44,486016.08,594008.8400000001,107992.76000000013,0.0,0.0,0.0,0.0,27566.88,46.0,5.672009864364981,0.0567200986436498,133.16000000000008,18.18,22.22,-100.0,0.0,514,536,417,758,15.30188679245283,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,100,34.04,88.0,74.26
INV002759,MED105801,SUP0055,CAT015,2024-12-05,2026-09-26,2025-02-04,935,519.63,637.08,485854.05,595669.8,109815.75000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.45000000000005,18.44,22.6,-100.0,0.0,55,605,544,859,12.302631578947368,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,34.63,68.0,60.07
INV003394,MED095829,SUP0052,CAT009,2024-08-25,2026-03-18,2024-09-14,982,494.4,609.61,485500.8,598637.02,113136.22000000004,33.61,1.0,33.61,33.61,0.0,0.0,0.0,0.0,115.21000000000004,18.9,23.3,-99.99307725136602,14445.12942576614,-137,707,687,804,5.51685393258427,0,1,0,1,A,Fast Moving,Low,Low,Low,Critical,Reduce Inventory,Medium,75,66.83,88.0,77.84
INV004203,MED024120,SUP0047,CAT005,2025-05-08,2026-06-02,2025-09-08,967,501.51,659.54,484960.17,637775.1799999999,152815.00999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.02999999999997,23.96,31.51,-100.0,0.0,-61,451,328,858,8.871559633027523,0,1,0,1,A,Medium Moving,Low,Medium,Medium,Critical,Reduce Inventory,Medium,65,47.74,68.0,64.66
INV001645,MED124956,SUP0025,CAT006,2025-03-23,2026-10-14,2025-08-07,883,548.07,738.43,483945.81000000006,652033.69,168087.8799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.3599999999999,25.78,34.73,-100.0,0.0,73,497,360,688,4.528205128205128,0,1,0,1,A,Medium Moving,Low,Medium,Low,Critical,Reduce Inventory,Medium,75,52.59,81.0,71.81
INV000810,MED005943,SUP0062,CAT003,2023-09-08,2026-02-24,2024-03-01,957,505.1,631.09,483380.7,603953.13,120572.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.99,19.96,24.94,-100.0,0.0,-159,1059,884,847,8.7,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,38.07,86.0,63.97
INV004632,MED135665,SUP0045,CAT006,2024-06-20,2025-08-14,2024-11-03,820,589.2,819.77,483144.00000000006,672211.4,189067.4,0.0,0.0,0.0,0.0,7659.6,13.0,1.5853658536585369,0.0158536585365853,230.56999999999996,28.13,39.13,-100.0,0.0,-353,773,637,751,11.884057971014492,0,1,0,1,A,Medium Moving,Low,Low,Low,Critical,Reduce Inventory,Medium,75,59.26,91.0,75.4
INV004956,MED064571,SUP0071,CAT015,2025-11-06,2026-12-01,2026-01-31,864,556.13,746.65,480496.32,645105.6,164609.27999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.52,25.52,34.26,-100.0,0.0,121,269,183,811,16.30188679245283,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,51.88,67.0,74.71
INV001559,MED101224,SUP0062,CAT005,2023-12-05,2026-10-20,2024-02-16,854,560.61,760.27,478760.94,649270.58,170509.63999999996,0.0,0.0,0.0,0.0,25788.06,46.0,5.386416861826698,0.0538641686182669,199.66,26.26,35.61,-100.0,0.0,79,971,898,661,4.424870466321243,0,1,0,1,A,Medium Moving,Medium,Low,Medium,Critical,Reduce Inventory,Medium,65,54.0,86.0,68.74
INV001475,MED026445,SUP0032,CAT015,2025-11-13,2028-06-30,2026-02-28,960,497.65,637.63,477744.0,612124.8,134380.80000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.98000000000002,21.95,28.13,-100.0,0.0,698,262,155,878,11.707317073170731,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,42.78,69.0,71.82
INV003198,MED135391,SUP0074,CAT001,2024-08-05,2025-11-28,2025-01-01,871,548.43,750.08,477682.53,653319.68,175637.15000000008,0.0,0.0,0.0,0.0,78973.92,144.0,16.532721010332953,0.1653272101033295,201.6500000000001,26.88,36.77,-100.0,0.0,-247,727,578,763,8.064814814814815,0,1,0,1,A,Medium Moving,High,Low,Medium,Critical,Reduce Inventory,Medium,65,55.78,63.0,64.24
INV004441,MED124295,SUP0028,CAT003,2025-03-27,2028-03-11,2025-05-05,849,562.64,725.11,477681.36,615618.39,137937.03000000003,0.0,0.0,0.0,0.0,57389.28,102.0,12.014134275618376,0.1201413427561837,162.47000000000003,22.41,28.88,-100.0,0.0,587,493,454,751,8.66326530612245,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,100,43.91,87.0,76.62
INV004221,MED040325,SUP0040,CAT003,2024-10-29,2026-03-23,2025-03-23,916,520.75,714.07,477007.0,654088.12,177081.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.32000000000005,27.07,37.12,-100.0,0.0,-132,642,497,874,21.80952380952381,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,56.32,69.0,67.81
INV000557,MED102034,SUP0059,CAT015,2025-06-06,2027-07-26,2025-10-04,950,501.89,632.32,476795.5,600704.0,123908.5,0.0,0.0,0.0,0.0,84317.52,168.0,17.684210526315788,0.1768421052631579,130.43000000000006,20.63,25.99,-100.0,0.0,358,422,302,911,24.35897435897436,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,100,39.52,83.0,73.63
INV004121,MED103630,SUP0017,CAT015,2025-06-09,2026-09-02,2025-12-04,800,595.91,732.54,476728.0,586032.0,109304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.63,18.65,22.93,-100.0,0.0,31,419,241,635,4.848484848484849,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,34.98,78.0,61.69
INV001515,MED048405,SUP0048,CAT004,2025-07-07,2027-08-26,2025-10-28,908,523.91,636.88,475710.28,578287.04,102576.76000000008,0.0,0.0,0.0,0.0,42436.71,81.0,8.920704845814978,0.0892070484581497,112.97000000000004,17.74,21.56,-100.0,0.0,389,391,278,716,4.729166666666667,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,90,32.98,76.0,68.1
INV004273,MED078401,SUP0056,CAT015,2023-10-30,2025-08-20,2024-01-18,934,506.39,641.32,472968.26,598992.88,126024.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.93000000000006,21.04,26.65,-100.0,0.0,-347,1007,927,781,6.104575163398692,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,40.54,83.0,64.39
INV001022,MED081005,SUP0016,CAT006,2025-09-30,2028-09-14,2026-03-24,938,503.22,619.87,472020.36,581438.06,109417.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.64999999999998,18.82,23.18,-100.0,0.0,774,306,131,847,10.307692307692308,0,1,0,0,A,Medium Moving,Low,High,Low,High,Reduce Inventory,Medium,90,35.41,70.0,69.39
INV002603,MED090723,SUP0074,CAT003,2024-09-20,2027-06-07,2024-12-10,864,546.29,720.87,471994.56,622831.68,150837.1200000001,0.0,0.0,0.0,0.0,93415.59,171.0,19.791666666666664,0.1979166666666666,174.58000000000004,24.22,31.96,-100.0,0.0,309,681,600,720,6.0,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,90,48.45,63.0,69.94
INV000680,MED036891,SUP0071,CAT006,2025-03-07,2027-03-27,2025-05-09,877,537.38,731.1,471282.26,641174.7000000001,169892.44000000006,0.0,0.0,0.0,0.0,41378.26,77.0,8.779931584948688,0.0877993158494868,193.72000000000003,26.5,36.05,-100.0,0.0,237,513,450,835,20.88095238095238,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,90,54.66,67.0,74.36
INV002335,MED109131,SUP0016,CAT009,2024-01-26,2026-06-14,2024-07-20,906,520.06,632.27,471174.3599999999,572836.62,101662.26000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.21000000000004,17.75,21.58,-100.0,0.0,-49,919,743,809,9.34020618556701,0,1,0,1,A,Medium Moving,Low,High,Medium,Critical,Reduce Inventory,High,65,33.01,70.0,59.8
INV004821,MED121654,SUP0055,CAT015,2025-10-23,2028-09-07,2025-11-08,840,559.17,716.73,469702.8,602053.2000000001,132350.40000000008,0.0,0.0,0.0,0.0,97295.58,174.0,20.714285714285715,0.2071428571428571,157.56000000000006,21.98,28.18,-100.0,0.0,767,283,267,682,5.316455696202532,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,90,42.84,68.0,68.59
INV003277,MED038804,SUP0006,CAT015,2025-09-26,2027-05-19,2026-01-19,821,571.62,704.85,469300.02,578681.85,109381.82999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.23000000000002,18.9,23.31,-100.0,0.0,290,310,195,641,4.561111111111111,0,1,0,0,A,Medium Moving,Low,Medium,Low,High,Reduce Inventory,Medium,100,35.61,86.0,75.36
INV001764,MED097267,SUP0065,CAT003,2025-03-21,2027-11-06,2025-09-05,841,557.91,713.57,469202.31,600112.37,130910.06,0.0,0.0,0.0,0.0,29011.32,52.0,6.183115338882283,0.0618311533888228,155.66000000000008,21.81,27.9,-100.0,0.0,461,499,331,689,5.532894736842105,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,90,42.47,73.0,71.39
INV004222,MED102787,SUP0017,CAT005,2025-02-11,2028-01-27,2025-07-02,955,491.13,604.79,469029.15,577574.45,108545.29999999992,0.0,0.0,0.0,0.0,62373.51,127.0,13.298429319371726,0.1329842931937172,113.65999999999995,18.79,23.14,-100.0,0.0,543,537,396,778,5.395480225988701,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,90,35.32,78.0,68.57
INV002855,MED068585,SUP0075,CAT008,2024-01-18,2025-05-12,2024-03-05,979,479.07,590.81,469009.53,578402.99,109393.46000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.73999999999997,18.91,23.32,-100.0,0.0,-447,927,880,904,13.053333333333333,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,35.64,83.0,62.67
INV001280,MED103004,SUP0009,CAT005,2023-12-22,2026-06-09,2024-01-29,997,469.45,613.27,468041.65,611430.19,143388.53999999998,0.0,0.0,0.0,0.0,57742.35,123.0,12.337011033099298,0.1233701103309929,143.82,23.45,30.64,-100.0,0.0,-54,954,916,830,5.970059880239521,0,1,0,1,A,Medium Moving,Medium,High,Low,Critical,Reduce Inventory,Medium,75,46.47,76.0,67.06
INV000093,MED079825,SUP0005,CAT004,2026-05-14,2028-10-30,2026-07-20,890,525.14,676.41,467374.6,602004.9,134630.30000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.26999999999998,22.36,28.81,-100.0,0.0,820,80,13,840,17.8,0,1,0,0,A,Medium Moving,Low,High,Low,High,Reduce Inventory,Medium,100,43.8,73.0,76.28
INV000935,MED063772,SUP0028,CAT007,2026-06-10,2027-07-05,2026-07-20,913,509.77,617.59,465420.01,563859.67,98439.66000000005,0.0,0.0,0.0,0.0,41291.37,81.0,8.87185104052574,0.0887185104052574,107.82000000000004,17.46,21.15,-100.0,0.0,337,53,13,730,4.989071038251367,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,100,32.29,87.0,73.02
INV003323,MED109100,SUP0043,CAT005,2026-05-18,2028-08-05,2026-07-20,995,466.9,641.61,464565.5,638401.9500000001,173836.45000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.71000000000004,27.23,37.42,-100.0,0.0,734,76,13,898,10.257731958762887,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,56.89,81.0,78.56
INV001350,MED024347,SUP0057,CAT015,2023-10-08,2026-02-24,2023-11-22,826,561.34,685.71,463666.84,566396.4600000001,102729.62000000004,2421.17,6.0,2421.17,403.52833333333336,0.0,0.0,0.0,0.0,124.37,18.14,22.16,-99.47782118729906,191.50528050487983,-159,1029,984,722,7.9423076923076925,0,1,0,1,A,Fast Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,71.95,84.0,75.53
INV004691,MED101279,SUP0047,CAT015,2026-03-15,2028-12-29,2026-07-20,919,503.39,657.69,462615.41,604417.1100000001,141801.70000000013,5769.88,9.0,5769.88,641.0977777777778,0.0,0.0,0.0,0.0,154.30000000000007,23.46,30.65,-98.75276960618324,80.17764840863241,880,140,13,854,14.138461538461538,0,1,0,0,A,Fast Moving,Low,Medium,Low,High,Reduce Inventory,Low,90,85.77,68.0,86.72
INV002078,MED075335,SUP0002,CAT010,2026-07-08,2028-03-29,2026-07-20,947,487.48,661.99,461643.56,626904.53,165260.97000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.51,26.36,35.8,-100.0,0.0,605,25,13,838,8.688073394495413,0,1,0,0,A,Medium Moving,Low,Medium,Low,High,Reduce Inventory,Low,100,54.24,82.0,81.28
INV002795,MED027601,SUP0024,CAT005,2023-08-16,2025-09-04,2023-11-30,867,532.41,666.95,461599.47,578245.65,116646.18000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.54000000000008,20.17,25.27,-100.0,0.0,-332,1082,976,766,8.584158415841584,0,1,0,1,A,Medium Moving,Low,High,Low,Critical,Reduce Inventory,Medium,75,38.57,76.0,66.15
INV002280,MED079189,SUP0016,CAT004,2024-05-31,2026-06-20,2024-09-05,988,464.71,579.34,459133.48,572387.92,113254.44000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.63000000000004,19.79,24.67,-100.0,0.0,-43,793,696,911,12.831168831168831,0,1,0,1,A,Medium Moving,Low,High,Medium,Critical,Reduce Inventory,Medium,65,37.67,70.0,61.43
INV003559,MED038629,SUP0051,CAT015,2024-05-03,2025-05-28,2024-08-18,922,497.21,656.41,458427.62,605210.02,146782.40000000002,0.0,0.0,0.0,0.0,55190.31,111.0,12.039045553145336,0.1203904555314533,159.2,24.25,32.02,-100.0,0.0,-431,821,714,826,9.604166666666666,0,1,0,1,A,Medium Moving,Medium,Low,Medium,Critical,Reduce Inventory,Medium,65,48.54,72.0,63.73
INV001554,MED015219,SUP0037,CAT006,2023-12-08,2025-01-31,2024-01-31,894,512.55,615.4,458219.7,550167.6,91947.90000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.85000000000002,16.71,20.07,-100.0,0.0,-548,968,914,838,15.964285714285714,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,High,65,30.59,73.0,59.41
INV002434,MED106881,SUP0057,CAT014,2024-02-19,2026-06-08,2024-06-13,984,465.54,578.05,458091.36,568801.2,110709.83999999992,0.0,0.0,0.0,0.0,30260.1,65.0,6.605691056910569,0.0660569105691056,112.50999999999992,19.46,24.17,-100.0,0.0,-55,895,780,816,5.857142857142857,0,1,0,1,A,Medium Moving,Medium,Low,Medium,Critical,Reduce Inventory,Medium,65,36.99,84.0,62.31
INV004913,MED006582,SUP0040,CAT007,2025-06-07,2027-08-26,2025-11-01,771,592.58,740.04,456879.18000000005,570570.84,113691.65999999992,0.0,0.0,0.0,0.0,108442.14,183.0,23.73540856031128,0.2373540856031128,147.45999999999992,19.93,24.88,-100.0,0.0,389,421,274,718,14.547169811320757,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,90,38.02,69.0,66.6
INV002872,MED095865,SUP0032,CAT015,2025-10-13,2028-08-28,2025-12-02,799,571.8,732.08,456868.2,584931.92,128063.72000000007,0.0,0.0,0.0,0.0,100065.0,175.0,21.90237797246558,0.2190237797246558,160.2800000000001,21.89,28.03,-100.0,0.0,757,293,243,687,7.133928571428571,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,90,42.65,69.0,68.49
INV000615,MED039191,SUP0017,CAT003,2024-07-07,2027-02-22,2024-08-03,926,493.34,601.61,456832.84,557090.86,100258.02000000002,1955.79,2.0,1955.79,977.895,26640.36,54.0,5.818965517241379,0.0583153347732181,108.27000000000004,18.0,21.95,-99.57188060297942,233.57969925196463,204,756,729,823,8.990291262135923,0,1,0,0,A,Fast Moving,Medium,Low,Low,High,Reduce Inventory,Low,90,69.66,78.0,81.71
INV003448,MED014965,SUP0015,CAT015,2025-03-05,2026-08-27,2025-06-09,925,493.87,597.06,456829.75,552280.5,95450.75,0.0,0.0,0.0,0.0,67660.19,137.0,14.810810810810812,0.1481081081081081,103.18999999999994,17.28,20.89,-100.0,0.0,25,515,419,772,6.045751633986928,0,1,0,1,A,Medium Moving,Medium,Medium,Medium,Critical,Reduce Inventory,High,65,31.83,72.0,57.47
INV003472,MED073742,SUP0015,CAT015,2024-06-12,2026-07-02,2024-07-03,778,587.02,801.89,456701.56,623870.42,167168.86000000004,0.0,0.0,0.0,0.0,58702.0,100.0,12.853470437017997,0.1285347043701799,214.87,26.8,36.6,-100.0,0.0,-31,781,760,721,13.649122807017545,0,1,0,1,A,Medium Moving,Medium,Medium,Medium,Critical,Reduce Inventory,Medium,65,55.57,72.0,66.07
INV003488,MED067839,SUP0022,CAT015,2024-04-24,2026-11-10,2024-07-18,794,573.88,717.76,455660.72,569901.44,114240.71999999996,0.0,0.0,0.0,0.0,42467.12,74.0,9.319899244332492,0.0931989924433249,143.88,20.05,25.07,-100.0,0.0,100,830,745,629,4.8121212121212125,0,1,0,0,A,Medium Moving,Medium,Medium,Low,High,Reduce Inventory,Medium,100,38.26,87.0,75.04
INV004388,MED032545,SUP0013,CAT003,2023-07-26,2025-05-16,2023-10-04,908,501.64,640.4,455489.12,581483.2,125994.07999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.76,21.67,27.66,-100.0,0.0,-443,1103,1033,757,6.013245033112582,0,1,0,1,A,Medium Moving,Low,Medium,Low,Critical,Reduce Inventory,Medium,75,42.13,88.0,69.2
INV002444,MED066794,SUP0049,CAT005,2026-02-16,2027-05-12,2026-07-20,764,594.02,761.99,453831.28,582160.36,128329.08000000002,0.0,0.0,0.0,0.0,39205.32,66.0,8.638743455497382,0.0863874345549738,167.97000000000003,22.04,28.28,-100.0,0.0,283,167,13,643,6.31404958677686,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,90,42.99,69.0,70.6
INV003463,MED032575,SUP0060,CAT003,2023-11-06,2024-10-31,2024-04-16,839,540.33,661.31,453336.87000000005,554839.09,101502.21999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.9799999999999,18.29,22.39,-100.0,0.0,-640,1000,838,676,5.147239263803681,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,34.27,69.0,60.09
INV002901,MED130146,SUP0001,CAT001,2024-12-09,2027-01-28,2025-04-08,778,582.52,741.57,453200.56,576941.4600000001,123740.90000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.05000000000007,21.45,27.3,-100.0,0.0,179,601,481,676,7.627450980392157,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,41.61,76.0,72.46
INV001112,MED114830,SUP0046,CAT015,2026-01-14,2028-10-30,2026-04-16,964,469.22,590.53,452328.08,569270.9199999999,116942.83999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.30999999999996,20.54,25.85,-100.0,0.0,820,200,108,846,8.169491525423728,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,39.35,73.0,71.22
INV004033,MED012344,SUP0047,CAT005,2026-04-03,2027-05-28,2026-05-22,759,594.54,776.03,451255.86,589006.77,137750.91000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.49,23.39,30.53,-100.0,0.0,299,121,72,579,4.216666666666667,0,1,0,0,A,Medium Moving,Low,Medium,Low,High,Reduce Inventory,Medium,90,46.34,68.0,72.92
INV000242,MED069637,SUP0030,CAT001,2023-12-23,2025-10-13,2024-06-09,787,573.14,733.24,451061.18,577059.88,125998.7,0.0,0.0,0.0,0.0,30949.56,54.0,6.861499364675986,0.0686149936467598,160.10000000000002,21.83,27.93,-100.0,0.0,-293,953,784,605,4.324175824175824,0,1,0,1,A,Medium Moving,Medium,Medium,Medium,Critical,Reduce Inventory,Medium,65,42.52,71.0,62.25
INV002474,MED060756,SUP0043,CAT015,2023-12-03,2025-07-25,2024-04-20,782,576.46,734.38,450791.72,574285.16,123493.44,0.0,0.0,0.0,0.0,111256.78,193.0,24.680306905370845,0.2468030690537084,157.91999999999996,21.5,27.39,-100.0,0.0,-373,973,834,658,6.306451612903226,0,1,0,1,A,Medium Moving,High,Low,Medium,Critical,Reduce Inventory,Medium,65,41.69,81.0,60.79
